73,87869,3.5,1464198213
339,81156,4.5,1460519208
477,2300,4.0,1200939263
566,587,3.0,849005614
166,6502,4.5,1188774299
387,3075,3.0,1155747059
448,6862,3.5,1065030178
469,2105,4.0,965334356
249,8641,4.5,1356550313
18,1580,3.5,1455748435
23,1233,5.0,1107162927
376,8665,5.0,1364958410
91,2712,4.0,1112712166
169,2087,4.5,1070250182
552,2713,3.0,1112151455
103,3751,4.0,1431957391
610,1997,4.0,1479543021
249,58315,2.5,1365263576
339,4886,4.0,1460183483
177,1544,2.5,1435534418
247,115617,4.5,1467644319
450,2858,4.0,974704946
322,4306,2.0,1217676405
332,1584,4.0,1352673429
414,3219,2.0,961436932
387,1299,4.0,1095310962
434,4011,5.0,1270606915
573,2761,5.0,1341798420
54,296,3.0,830247106
249,377,4.0,1355366659
212,1240,4.0,1523216809
480,33493,4.0,1179163789
100,2028,4.0,1100185865
266,3020,3.0,945670160
134,316,4.0,832841046
474,1653,4.5,1100291475
382,131714,3.5,1515171293
489,3499,3.5,1385824106
132,1196,2.0,1157922624
279,1196,5.0,1506394237
448,155358,2.0,1481050984
19,2413,3.0,965706548
85,1183,4.0,889466862
610,95167,3.5,1493846610
489,7101,2.5,1333832704
503,4878,2.5,1335219513
5,588,4.0,847434801
292,2763,3.0,990062513
50,1225,3.5,1514238218
436,597,3.0,833530423
6,181,3.0,845553938
362,608,5.0,1530637256
414,3911,3.0,991055326
4,1597,1.0,945079906
474,1974,3.0,1056041429
450,908,4.0,974704945
76,2019,4.0,1439166434
47,40819,3.5,1496205592
11,170,4.0,902154621
232,4701,3.0,1182909317
122,55247,4.5,1461561578
520,68157,4.5,1326611015
304,2567,4.0,929868483
292,91500,4.5,1421974569
4,58,3.0,964538444
19,3825,3.0,965702777
591,2628,5.0,970524685
318,49917,4.0,1536153065
232,69122,4.0,1247190936
282,50,4.5,1378489751
554,538,5.0,944902081
517,91658,0.5,1487953467
275,1123,5.0,1049076228
51,58559,4.0,1230932758
599,1254,3.0,1498523725
599,60074,2.0,1519120522
288,2009,3.0,976139366
232,50685,3.5,1283133123
387,2321,3.5,1094877820
553,165,4.5,1230773383
105,55765,3.5,1446571938
116,899,3.0,1337195933
103,73017,4.0,1431969047
105,8958,4.0,1446572532
134,110,5.0,832841168
414,2642,3.0,961515424
254,260,4.0,1180446182
42,4396,4.0,996259528
590,1201,4.5,1297830384
356,541,4.5,1229142859
36,5093,2.5,1100803813
334,1198,3.5,1225477633
68,2054,1.0,1158532286
352,60074,3.0,1493674388
89,2395,2.0,1520408323
451,1,5.0,854089165
313,4130,2.0,1030475505
448,1610,4.0,1019124211
608,6708,4.5,1189471135
608,6953,2.5,1117408045
357,3911,4.5,1348610322
292,91658,1.5,1332678344
480,48142,4.0,1179165840
246,1093,3.0,1353864698
372,1036,5.0,874417240
368,2406,3.0,975829148
68,4367,3.0,1158533377
384,3991,2.0,994038887
419,97304,1.5,1367466478
306,167018,2.5,1518380526
307,1430,2.5,1189607637
249,6618,4.5,1415415598
294,1968,3.0,966595514
84,1200,4.0,858772698
596,1046,4.0,1535832744
379,587,3.0,847397499
10,7293,3.5,1455402085
474,25927,3.0,1128097743
288,1748,4.0,975692000
225,2406,3.0,949111535
6,289,3.0,845554455
573,10,4.5,1186722464
105,109633,5.0,1446572830
125,71264,4.5,1474295986
610,1240,5.0,1479544100
332,377,3.5,1352671632
352,2231,4.0,1493673833
378,8798,3.5,1445347485
352,91535,3.0,1493674829
68,4896,5.0,1158531717
173,316,3.0,843397907
561,8972,3.0,1491091316
480,46335,1.0,1179165976
288,1969,1.0,975691706
217,1148,4.0,955942540
280,3146,2.0,1347604901
318,1281,4.5,1268586506
596,48780,4.0,1535709630
599,26172,3.0,1519126880
423,1653,5.0,1155285477
220,1196,5.0,1230055698
484,6616,4.0,1342369353
188,3469,5.0,962559652
414,2502,4.0,961436932
514,6299,2.5,1533946273
267,2890,1.0,959807264
179,208,3.0,840907511
448,3897,4.0,1038594345
534,101025,4.0,1459787999
339,6,4.0,1460345729
244,2028,5.0,975075995
249,2683,3.0,1395827260
89,7346,2.5,1520408500
140,4677,4.0,1021898818
599,6157,2.5,1498514104
585,555,5.0,1307417497
201,931,3.0,940006866
135,4812,1.0,1009693419
100,5299,3.5,1100184120
282,3176,4.5,1514069404
18,1375,3.5,1455231757
569,356,3.0,849190633
312,1089,4.0,1043177537
610,46335,3.0,1493846302
183,380,4.0,992331435
242,457,5.0,834073153
91,2289,3.0,1112716735
474,1958,3.0,978576217
73,86332,5.0,1464275342
19,3500,2.0,965706907
45,8665,5.0,1121724114
560,1485,3.0,1469648455
116,1035,5.0,1337200404
514,1977,2.0,1534086496
68,2329,2.5,1158532441
290,2937,4.0,974938193
560,53519,4.0,1469650908
552,3252,3.5,1112151357
447,445,4.0,836962680
330,296,4.0,1285904473
312,724,3.0,1043176460
18,6300,4.5,1500747595
249,8528,4.0,1353800557
474,25962,3.0,1189991147
68,1213,3.5,1240093011
219,54995,4.5,1206231827
89,902,1.0,1520408324
305,3421,5.0,1460221956
356,6003,4.5,1229139513
325,4993,5.0,1039396998
414,8366,3.0,1098659561
420,41569,3.0,1218217812
503,1968,2.5,1335219526
570,2791,3.0,1181478165
19,1409,3.0,965707769
97,4011,5.0,1043383291
200,736,2.0,1229886338
450,1206,5.0,974705774
387,2337,3.5,1188715045
105,96373,4.5,1447586495
387,7206,4.0,1117355772
484,1982,3.0,1342298165
466,5872,3.5,1439915631
414,4068,2.0,997375249
489,40583,3.0,1333232237
68,6755,1.5,1269123340
268,2351,5.0,940180936
328,2571,2.0,1494206984
18,8644,3.5,1455049735
63,1221,4.0,1443201175
552,4025,1.0,1112151327
520,1049,3.0,1326608044
171,707,5.0,866904301
290,800,5.0,974939520
514,1388,3.0,1533874773
381,1911,2.5,1167543442
387,7482,3.5,1094875872
249,2694,3.5,1353800963
4,4166,3.0,986848700
596,122924,2.5,1535711539
225,2011,4.0,949111619
605,7454,3.0,1277176127
477,30820,3.5,1201166826
381,34338,1.0,1171128048
607,1207,4.0,963079328
68,72998,5.0,1261622471
394,185,3.0,838994311
594,2671,5.0,1108973707
414,10,3.0,961515863
448,116207,1.5,1461356501
156,2467,2.0,939898085
391,1240,4.0,1030827097
89,6402,5.0,1520409396
560,1580,4.0,1469648432
16,5782,4.0,1377477435
74,3089,5.0,1207501351
395,48,2.0,841504003
414,68358,4.0,1246413686
32,26,4.0,856736347
331,3969,5.0,1537158394
610,31685,3.0,1493845197
211,82461,2.0,1350912425
351,2231,4.5,1326210934
182,2959,5.0,1054780289
414,6890,4.0,1070638228
298,2469,4.0,1450452902
599,3481,3.0,1498524073
380,7445,4.0,1494071321
90,766,4.0,856354232
563,1247,3.5,1439933351
474,3087,1.5,1053021787
380,6564,2.0,1494071421
414,357,4.0,961438351
232,5882,2.5,1182910197
448,84944,4.0,1329575435
356,64957,3.0,1231028655
332,541,5.0,1352672393
465,3681,4.0,959895645
246,60937,2.0,1354127977
525,3671,4.0,1476476435
298,92535,4.0,1447584681
599,2115,3.5,1498501134
471,4886,4.0,1496671855
92,55282,4.0,1294941914
91,1617,2.5,1112713017
590,4447,3.0,1258416741
418,104374,4.5,1461869083
274,858,3.5,1171409113
298,120466,3.0,1450452667
249,69481,4.5,1347317527
599,7366,2.5,1498514374
211,356,4.5,1350912824
282,2542,4.0,1378491792
256,1270,5.0,1447001868
521,95,3.0,852713082
428,2011,1.0,1111489754
213,1214,4.5,1316196944
606,3551,3.5,1171405354
558,94,3.0,1035415930
242,292,3.0,834073121
239,8529,4.5,1221866597
593,339,2.0,1181008420
140,5291,1.0,1117729298
256,45668,3.5,1446581543
159,140110,4.5,1508641026
197,2628,5.0,947461556
409,1221,5.0,969057728
187,6214,4.0,1161849883
603,164,4.0,953925390
141,1,4.0,1513130643
111,85780,4.0,1517441181
529,62,3.0,855583216
298,3751,2.5,1447598141
68,1544,2.0,1158532643
600,575,2.0,1237714135
387,4393,4.5,1193462706
380,260,5.0,1493419753
517,362,3.5,1492338912
465,1219,5.0,959895907
599,79,2.0,1519336237
64,1673,4.5,1161521563
87,60,3.0,1270702696
302,296,5.0,854473183
294,470,1.0,966597212
487,79132,2.5,1428574143
239,33679,4.0,1221159061
357,88163,4.5,1348611538
319,69844,4.5,1461351746
177,158,3.0,1435890757
42,459,3.0,996220584
483,92643,4.0,1415578082
39,1396,3.0,974787637
288,733,3.0,978465766
384,2502,4.0,996929917
28,5682,2.5,1242108379
336,50,5.0,1120568496
408,73017,5.0,1467361655
247,51662,5.0,1467646498
274,56367,3.5,1201902100
387,58293,2.0,1214730732
357,1269,4.5,1348610926
45,3396,4.0,951756789
177,5989,4.5,1435524309
599,1080,4.5,1498539317
42,3534,3.0,996212948
103,969,4.0,1431957809
200,1517,3.5,1229877723
68,2428,3.0,1261623428
330,2700,4.0,1285905449
217,3014,2.0,955944735
572,1056,2.0,979923751
219,2395,2.5,1194687866
111,1032,3.5,1518661672
496,858,5.0,1415166629
318,162,3.5,1333827211
599,87192,3.0,1498525250
414,1032,4.0,961518975
40,292,3.0,832059012
606,1175,4.0,1171758723
474,26084,3.5,1112632629
198,3967,4.0,1034137045
50,134170,2.5,1514239803
294,3735,4.0,966597412
68,4343,3.5,1261623411
533,1214,4.0,1424753977
474,3809,3.0,978576200
489,6305,3.0,1333658969
182,4007,4.0,1057526405
561,97938,3.0,1491095239
205,99114,4.5,1519902005
469,3396,4.0,965425548
170,339,4.0,840472869
305,5903,4.0,1460135764
292,2011,4.0,1293563108
590,32587,4.0,1258421584
47,5108,4.0,1496209895
91,4963,3.5,1112712364
321,350,4.0,843212642
199,3362,4.0,1261364736
109,39,3.0,841107584
63,364,4.0,1443200128
534,122900,3.0,1459787996
465,356,5.0,959896608
210,122916,4.5,1537632280
219,253,3.0,1194681062
372,258,2.0,874416808
367,1968,5.0,997811942
212,3868,4.5,1527795827
599,47793,2.5,1519234795
610,50,4.0,1493844757
474,2374,2.5,1069686962
590,2066,3.5,1266390133
474,4370,4.5,1053020857
83,1204,3.0,1333843536
572,858,5.0,945889215
233,47,3.5,1524781264
249,1665,2.5,1440669277
581,48394,3.0,1447007231
298,1476,3.5,1479058450
66,1845,4.0,1099188024
1,661,5.0,964982838
305,89840,4.0,1460564447
202,2243,4.0,974923852
18,91485,3.5,1489780980
288,2152,2.0,978622840
129,1721,3.5,1167375999
414,5589,4.0,1034001757
249,46972,3.0,1354106908
474,7810,3.0,1124651661
401,1566,3.5,1510450448
298,5530,0.5,1447599502
489,2739,4.0,1333232301
380,589,5.0,1493473853
380,3534,3.0,1494613189
249,3535,5.0,1346754972
599,6548,1.5,1498504650
365,85401,4.0,1489796885
414,6807,4.0,1065800029
125,52328,2.5,1474414706
474,5238,3.5,1165540071
555,2532,5.0,978841817
314,457,3.0,834398302
19,3699,2.0,965703811
184,4226,5.0,1537094440
274,54259,3.0,1250200371
483,86882,5.0,1327276422
239,541,4.0,1221158959
204,33794,4.0,1327183772
222,71464,2.5,1391353280
318,7373,3.0,1413627653
177,104,2.5,1435890651
24,5064,4.5,1458941650
307,8947,2.0,1186173303
405,6807,4.0,1300896094
287,5791,4.5,1110231568
123,2959,4.5,1447269071
298,62511,1.5,1447517275
169,1265,4.0,1059428232
298,2924,3.0,1449757422
305,5418,3.5,1518197933
125,6539,4.0,1474481294
536,329,3.0,832839820
232,47200,2.0,1206993270
590,8636,3.5,1258421440
432,4223,4.5,1328050311
522,48738,3.5,1255455560
265,589,4.0,965314811
64,2723,3.5,1161559869
599,4623,2.5,1498514414
62,79357,4.5,1526076526
434,799,3.5,1270602491
461,99114,4.5,1505935404
354,34319,4.5,1200953377
68,3421,3.0,1158532806
39,3793,4.0,974787637
328,96079,3.5,1494211434
474,6382,3.0,1071066768
596,1876,2.5,1535833479
383,2447,3.0,943570197
488,246,4.0,1112381815
21,103372,3.5,1403461849
232,35957,4.0,1182906985
414,3527,4.0,961514795
177,2918,4.0,1435533788
599,761,2.5,1498513915
577,2950,4.0,945978676
481,1465,4.0,884773704
64,293,4.0,1161521544
597,996,2.0,941730312
608,1792,3.0,1117674921
274,1777,3.5,1221685969
138,2116,3.0,1222676193
298,48516,3.0,1447518007
298,1265,3.5,1447584613
606,3448,4.0,1171310121
103,81932,5.0,1462084167
146,58803,3.5,1312508251
380,95307,3.0,1493421652
580,8798,4.0,1167791401
139,106489,4.0,1453925048
304,1197,5.0,891173173
600,4409,3.0,1237764033
525,3052,4.5,1476477501
437,1097,3.0,859721463
274,2161,3.0,1288172843
217,2306,2.0,955944922
448,38038,3.5,1293908134
275,296,5.0,1049078586
232,49530,4.0,1182907271
610,34162,4.0,1493847053
162,509,4.0,836511364
452,1374,5.0,1013394855
370,47,3.5,1159162973
232,5418,4.0,1076952023
314,172,1.0,834398472
590,8368,4.0,1258422259
140,3998,4.0,980422259
35,266,2.0,830939546
275,3852,1.0,1049077765
32,996,3.0,856736563
560,47725,3.5,1469675818
77,6539,4.0,1535107525
287,4963,2.0,1110230650
391,4967,3.0,1030945731
428,1779,2.0,1111524482
599,1136,4.5,1498539536
226,46965,3.0,1213033209
483,2136,2.5,1178293280
19,541,4.0,965703555
249,105213,4.0,1387439942
599,4508,3.0,1519120088
141,56367,3.0,1513130423
109,14,4.0,841109326
387,781,2.5,1094940645
183,1214,4.0,992331285
55,2278,3.0,1312747714
313,2872,4.0,1030475342
219,8810,1.0,1194740368
298,4896,3.0,1447598132
599,53468,3.0,1519182028
414,3261,4.0,961438642
297,849,1.0,900876328
410,1963,4.0,990909802
102,237,3.0,835877307
447,383,5.0,836962100
287,586,1.5,1110230579
430,1374,4.0,965600256
187,7438,4.0,1161849208
448,4602,3.0,1019128894
610,147662,3.0,1479544214
64,1094,4.5,1161559675
311,3996,3.0,1057854319
335,589,5.0,1261542367
448,152105,4.5,1481226280
274,3354,3.5,1173239487
599,3252,4.0,1498498942
3,5048,0.5,1306464284
365,99007,2.5,1488333466
199,1625,2.0,940372513
480,6708,3.5,1179178693
599,6932,2.5,1498516747
235,208,1.0,841422389
68,4876,2.5,1275957622
518,2657,4.5,1056907463
387,546,3.0,1189233367
232,49396,3.5,1167182081
495,1208,4.5,1458635536
429,276,3.0,828124616
111,4226,3.5,1516153842
198,3949,4.0,1039796697
414,7193,4.0,1073679902
372,1060,4.0,874416032
509,4878,4.0,1435993288
226,2527,4.0,1114839152
419,64614,4.0,1328242004
464,597,4.5,1287399477
111,5418,0.5,1516140860
483,16,4.0,1178293782
474,4127,2.0,983031727
64,2617,3.5,1161521136
448,5944,3.0,1092829876
309,3435,4.0,1166068355
509,80549,4.0,1435995044
195,2423,5.0,1008558323
82,2384,1.0,1084465190
232,5620,3.5,1182907404
298,136449,3.5,1477826185
112,223,1.5,1513989951
480,1729,2.0,1179162451
111,45666,3.0,1516151592
414,5524,3.0,1043699575
282,2683,4.0,1378490613
166,7373,4.0,1189037897
409,2657,4.0,968986023
305,30707,4.5,1460135619
597,3033,3.0,941641472
221,33154,4.5,1119984155
254,43396,4.0,1180563932
608,4085,2.5,1117162359
596,179401,4.0,1535709079
62,27808,4.0,1525554894
448,96114,2.0,1377516263
552,1617,4.5,1112151181
467,1357,4.0,919672054
28,527,3.0,1234570054
219,53996,4.0,1194932201
68,6266,2.5,1332628623
19,1892,2.0,965712882
177,47,4.5,1435533571
203,49272,3.0,1390095078
608,54503,4.5,1189368725
104,837,3.0,1294417428
221,25773,4.0,1121365551
57,1653,5.0,965798785
318,7323,3.5,1267712412
318,4776,4.0,1271003459
610,3825,1.5,1493847097
504,7139,4.5,1077909188
352,58559,3.5,1493931929
468,588,3.0,831400427
414,7254,4.0,1075733597
217,858,2.0,956194704
314,41,3.0,834398878
599,42011,2.5,1498514587
182,1641,4.0,1055151947
514,4246,4.0,1533872665
380,8666,1.0,1494071594
279,112138,3.0,1506394530
608,778,3.0,1117336733
493,3702,2.0,1001562846
125,1270,5.0,1474282985
562,91485,4.0,1368896280
182,5628,3.5,1054782413
15,5618,3.0,1510578001
381,673,3.0,1168664486
438,8983,3.0,1105649617
610,4876,2.5,1493849658
528,80463,3.5,1391736916
52,54997,5.0,1468051963
412,2398,4.0,939137021
216,1968,2.0,975212641
233,2329,4.0,1448816115
428,6539,2.5,1111489266
105,94677,4.0,1447563112
312,4121,3.0,1043176803
347,380,3.0,847645537
103,595,3.0,1431957062
89,916,3.5,1520408299
474,6981,4.0,1095773445
469,10,2.0,965334356
135,153,1.0,1009692987
137,8228,4.5,1204859721
249,37386,2.5,1346753740
274,32298,1.5,1172026622
522,97304,2.5,1449724955
298,5225,3.5,1447598494
159,186,3.0,1508640386
603,17,3.0,954482210
606,5628,2.5,1180988780
63,3755,3.5,1443200613
205,7153,4.0,1519900412
6,497,3.0,845553819
414,5379,4.0,1069256371
61,1258,4.0,1145531678
387,175,4.0,1094939806
384,4291,2.0,994038784
160,2531,1.0,971114668
352,34319,3.0,1493674368
288,1339,2.0,976138704
312,527,5.0,1043177067
432,1258,3.0,1315244949
606,5720,2.5,1172011864
599,1426,1.0,1519179378
414,154358,4.0,1525562962
307,6503,1.5,1186087802
542,3052,4.5,1163387685
62,162606,4.0,1522190735
64,3793,3.5,1161520586
68,852,3.5,1158533697
274,588,4.0,1171934614
597,2474,4.0,941639968
441,1198,5.0,1449070467
474,2761,4.0,1055172901
479,1320,3.0,1039367332
331,78499,4.0,1537157914
275,923,5.0,1049078001
249,3753,4.0,1356439422
82,6708,4.0,1084465430
260,101,2.0,1109408704
361,7458,4.0,1204047750
477,2294,4.0,1200941317
599,8605,2.0,1498509739
357,1073,3.5,1348610339
268,2000,3.0,940183153
535,2539,3.0,939029647
600,2455,2.0,1237707868
298,2321,0.5,1450452900
483,65642,5.0,1235421555
187,8950,4.5,1161849388
330,457,2.5,1285904218
138,1019,5.0,1222676090
480,3723,3.5,1179162084
606,8154,4.0,1171311378
560,91353,3.5,1469652062
58,333,5.0,847719015
350,65,3.0,864941118
232,59258,2.5,1210210332
181,196,2.0,845469702
432,381,4.5,1315242365
289,6453,3.5,1143424995
318,2745,3.5,1413054821
600,5673,3.0,1237762063
477,2109,3.5,1200939234
294,1019,2.0,966633881
274,1779,3.5,1171784721
232,38061,3.5,1184190536
370,1136,2.5,1159162023
385,153,3.0,834693538
438,2355,4.0,1113763668
464,1222,5.0,1275550294
217,551,3.0,955934988
563,119145,4.0,1446840998
288,3688,1.0,975692782
362,1196,4.5,1530640083
86,419,3.5,1343944880
52,134368,4.5,1468051467
182,4370,3.0,1054779919
76,34405,5.0,1439165874
432,1590,3.5,1315242318
249,137857,4.5,1462121824
438,1591,2.5,1105670833
329,136850,5.0,1523468303
354,1097,4.0,1200870671
607,920,2.0,963078392
232,49910,4.0,1171779265
579,2018,3.0,958881086
436,248,3.0,833530089
274,296,5.0,1171493995
288,60514,2.5,1230907029
315,2067,4.0,939920310
19,2150,3.0,965706276
312,2550,4.0,1043176065
57,673,1.0,965797786
430,4054,3.0,982794263
140,1035,5.0,1021898963
317,5010,5.0,1430366064
18,6863,3.5,1455049761
316,2572,3.0,1111493683
169,62,5.0,1078284604
380,118696,3.0,1495388181
307,3594,0.5,1186087762
104,3060,4.0,1048587390
401,6297,3.5,1510449784
409,260,4.0,967912821
57,485,3.0,965797759
577,3109,4.0,945978571
380,50601,3.0,1536873348
103,3949,5.0,1431957513
182,3968,4.0,1064782987
246,91658,1.0,1355660525
448,3448,4.0,1019127559
177,5991,4.0,1435524552
385,924,4.0,849547129
580,2009,3.0,1167860886
226,33166,4.0,1160003461
287,1101,0.5,1110229962
491,91077,4.0,1522963016
232,6186,3.0,1218167398
113,3103,2.0,980051988
282,1961,4.5,1378490589
232,4700,2.5,1206995172
274,832,3.5,1171934978
249,5816,3.5,1386513964
484,780,3.0,1342295820
220,47,3.0,1230055738
288,1204,5.0,978467527
217,2002,2.0,955940827
509,8784,2.5,1435993442
544,650,5.0,850688776
91,3948,2.0,1112712411
84,1333,3.0,860397335
438,36525,4.0,1127002058
169,7381,5.0,1082229300
387,3814,4.0,1142665383
452,592,5.0,1019580705
448,2617,2.0,1041272707
474,6116,1.5,1089387506
186,1210,5.0,1031072228
365,56949,0.5,1488594780
608,163,3.0,1117162121
119,95105,4.0,1439059096
310,6410,4.5,1078649387
608,3793,4.0,1117161991
182,912,5.0,1054780481
219,4052,3.5,1198782700
333,3615,2.0,965671669
7,2324,2.0,1106712559
489,7153,4.0,1332772253
474,2529,4.0,1051017513
173,296,1.0,843397856
474,6948,4.0,1110202908
331,4816,3.0,1537158054
428,2291,3.5,1111524448
489,5989,3.5,1333101797
307,6863,2.5,1186163170
594,8727,2.0,1108950862
380,94864,4.0,1493420747
199,4427,5.0,1070938326
419,2028,5.0,1321647749
572,2406,3.0,945888975
339,65216,4.5,1460183647
590,6166,2.0,1267152495
301,2291,4.0,1211378375
286,6373,3.0,1119562113
68,1198,5.0,1158531882
339,5618,5.0,1460183478
605,5816,3.5,1277175857
217,2174,4.0,955943760
608,7090,4.0,1147794874
385,501,3.0,844794832
227,457,4.0,1447209911
517,4886,2.0,1487957118
514,2087,4.0,1533872830
414,3328,4.0,968682050
474,2717,0.5,1053021961
249,67923,4.0,1430482912
313,1923,5.0,1030557540
20,3753,3.0,1054037352
261,2502,4.0,1404881465
573,1270,4.5,1186590311
608,34405,4.0,1147964304
448,93766,1.5,1378653084
221,7216,4.5,1119984215
365,260,3.0,1488333364
448,107702,1.5,1422808248
474,5989,4.0,1087831605
186,2710,3.0,1031081422
200,1722,4.5,1229887448
448,113378,2.0,1441562929
577,2640,4.0,945965795
139,54286,2.5,1453924231
16,4878,3.5,1377477936
318,673,3.5,1419076667
249,89745,5.0,1346756252
104,52975,4.0,1231167773
246,224,3.5,1355956356
561,79132,3.5,1491091990
177,6753,3.5,1435525482
60,805,4.0,1393541754
249,3968,3.5,1415415444
555,543,5.0,978746964
479,2125,4.0,1039367561
298,91976,3.0,1447517463
448,5540,4.0,1029240574
608,8528,3.5,1117502970
522,364,3.0,1253344740
474,4226,5.0,990751680
45,1639,4.0,950726106
305,7001,4.5,1494083551
288,4976,4.0,1034954133
571,724,3.0,966900460
358,66203,4.0,1339546537
603,728,4.0,963178259
280,586,4.0,1348532002
160,2367,2.0,971436953
509,91337,4.0,1435998332
309,48780,3.5,1165466267
144,7153,4.5,1136812675
387,7346,3.0,1183352924
68,8641,4.5,1158534908
492,1073,3.0,863976004
19,3081,3.0,965703033
280,1028,4.0,1348453179
525,3114,4.0,1476478169
322,50,4.0,1217675827
552,2857,4.0,1112151427
199,1091,1.5,1105715856
95,1094,4.0,1044744622
265,316,5.0,965315113
414,4447,3.0,1008691135
440,307,4.0,1237568823
603,1283,5.0,953926529
596,5952,3.5,1535708244
315,1262,4.0,939920661
356,1370,4.0,1232430629
360,1407,4.0,884997534
381,30749,5.0,1164383477
414,6720,3.0,1064941990
391,1222,4.0,1032389236
19,1474,2.0,965707137
55,1293,4.0,1312747695
509,50872,3.5,1436000063
15,103249,3.5,1510573234
514,184931,4.0,1533945092
68,3977,3.0,1158532030
380,7573,3.0,1536873963
555,2148,2.0,978822740
448,745,4.0,1028110529
610,81782,3.5,1493849767
597,1370,4.0,941729657
112,7153,5.0,1442535781
414,2060,4.0,961439405
162,150,4.0,836488864
401,4306,3.5,1514347054
274,26736,4.5,1239123373
610,27790,4.0,1479542098
292,88810,4.0,1324858518
167,6333,4.5,1154718969
321,288,3.0,843212474
534,85261,3.5,1459793449
111,32598,3.0,1516152250
600,8984,1.0,1237761838
80,49530,4.0,1377308766
188,1947,5.0,962560143
463,5010,4.0,1145460370
156,1704,4.0,1106854994
318,105254,4.0,1439059638
372,25,4.0,874415164
382,54732,3.0,1515148883
213,58103,3.5,1316196741
100,4571,3.0,1100186026
608,6377,4.0,1117162293
372,1204,5.0,874414948
